TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
HOU,02/07/2001,HOU @ PHI,W,241,112,39,86,45.3,10,24,41.7,24,28,85.7,16,28,44,19,14,4,10,21,25
PHI,02/07/2001,PHI vs. HOU,L,239,87,35,80,43.8,3,12,25,14,18,77.8,12,30,42,23,5,5,20,22,-25
SAS,02/07/2001,SAS @ CLE,W,240,107,41,74,55.4,9,15,60,16,22,72.7,7,30,37,30,7,5,11,16,18
PHX,02/07/2001,PHX @ LAL,L,238,83,30,75,40,3,10,30,20,26,76.9,10,35,45,19,9,6,18,19,-2
CLE,02/07/2001,CLE vs. SAS,L,240,89,36,79,45.6,1,4,25,16,19,84.2,6,28,34,21,4,6,12,21,-18
BOS,02/07/2001,BOS vs. MIL,W,241,94,30,87,34.5,6,24,25,28,34,82.4,9,37,46,14,12,4,5,19,3
WAS,02/07/2001,WAS @ ORL,L,241,98,34,77,44.2,4,8,50,26,32,81.3,13,24,37,17,13,5,18,26,-9
UTA,02/07/2001,UTA @ VAN,W,239,92,36,78,46.2,2,6,33.3,18,21,85.7,9,34,43,28,12,6,16,22,10
LAC,02/07/2001,LAC @ GSW,L,240,88,36,79,45.6,4,10,40,12,26,46.2,13,37,50,16,7,8,16,23,-1
NJN,02/06/2001,NJN vs. ATL,W,240,90,30,79,38,4,11,36.4,26,32,81.3,12,25,37,19,13,10,16,30,6
PHX,02/06/2001,PHX vs. CHI,W,241,97,40,87,46,0,5,0,17,20,85,12,34,46,29,12,9,14,14,17
IND,02/06/2001,IND @ MIA,L,240,89,36,75,48,6,19,31.6,11,20,55,11,21,32,17,5,2,13,25,-13
SAC,02/06/2001,SAC @ MIL,L,240,109,39,86,45.3,6,15,40,25,28,89.3,12,30,42,24,10,4,17,28,-3
MIL,02/06/2001,MIL vs. SAC,W,240,112,44,84,52.4,5,11,45.5,19,27,70.4,9,33,42,29,7,8,16,23,3
DET,02/06/2001,DET vs. DEN,W,239,94,38,86,44.2,2,6,33.3,16,19,84.2,10,32,42,20,8,4,10,18,9
MIA,02/06/2001,MIA vs. IND,W,241,102,41,79,51.9,4,13,30.8,16,22,72.7,13,25,38,22,4,4,10,22,13
CHI,02/06/2001,CHI @ PHX,L,239,80,29,72,40.3,6,13,46.2,16,21,76.2,6,32,38,18,8,3,22,20,-17
ORL,02/06/2001,ORL @ CHH,W,242,109,42,81,51.9,8,17,47.1,17,20,85,10,32,42,27,10,2,14,19,26
ATL,02/06/2001,ATL @ NJN,L,240,84,29,72,40.3,4,12,33.3,22,28,78.6,13,36,49,18,7,4,27,29,-6
DEN,02/06/2001,DEN @ DET,L,241,83,29,74,39.2,7,16,43.8,18,22,81.8,11,34,45,16,7,9,17,21,-9
CHH,02/06/2001,CHH vs. ORL,L,240,83,32,79,40.5,2,8,25,17,24,70.8,11,23,34,22,13,6,13,18,-26
GSW,02/05/2001,GSW @ SAS,L,238,85,32,81,39.5,5,15,33.3,16,24,66.7,9,28,37,17,11,4,13,24,-24
CHI,02/05/2001,CHI @ LAC,L,239,82,29,86,33.7,3,10,30,21,25,84,17,23,40,14,13,4,12,16,-20
HOU,02/05/2001,HOU vs. NYK,W,241,100,39,77,50.6,6,18,33.3,16,21,76.2,13,25,38,20,11,2,16,24,14
DAL,02/05/2001,DAL @ ATL,W,239,91,36,78,46.2,4,10,40,15,19,78.9,6,35,41,17,9,11,11,19,10
TOR,02/05/2001,TOR vs. BOS,W,239,110,44,81,54.3,5,9,55.6,17,23,73.9,9,34,43,28,5,9,11,21,12
VAN,02/05/2001,VAN @ SEA,L,240,82,32,70,45.7,3,13,23.1,15,17,88.2,7,30,37,19,10,3,16,21,-13
PHI,02/05/2001,PHI vs. DEN,W,240,99,41,75,54.7,2,5,40,15,28,53.6,9,37,46,30,11,5,15,14,19
SEA,02/05/2001,SEA vs. VAN,W,240,95,39,82,47.6,5,16,31.3,12,20,60,13,28,41,26,12,8,14,18,13
BOS,02/05/2001,BOS @ TOR,L,241,98,33,73,45.2,9,22,40.9,23,28,82.1,4,26,30,24,8,4,12,18,-12
NYK,02/05/2001,NYK @ HOU,L,241,86,33,68,48.5,5,16,31.3,15,20,75,7,24,31,15,5,3,17,22,-14
LAC,02/05/2001,LAC vs. CHI,W,241,102,41,73,56.2,3,12,25,17,20,85,8,36,44,24,7,8,18,21,20
ATL,02/05/2001,ATL vs. DAL,L,240,81,32,86,37.2,3,9,33.3,14,22,63.6,17,36,53,19,9,2,15,20,-10
DEN,02/05/2001,DEN @ PHI,L,240,80,34,84,40.5,6,20,30,6,11,54.5,12,29,41,24,10,3,17,23,-19
SAS,02/05/2001,SAS vs. GSW,W,240,109,43,78,55.1,4,13,30.8,19,26,73.1,10,40,50,25,6,4,13,19,24
CHH,02/04/2001,CHH @ PHX,L,240,82,31,76,40.8,4,13,30.8,16,25,64,7,35,42,13,8,5,14,21,-3
PHI,02/04/2001,PHI @ NJN,L,241,89,34,81,42,6,16,37.5,15,23,65.2,9,27,36,20,8,8,9,24,-7
PHX,02/04/2001,PHX vs. CHH,W,240,85,31,85,36.5,1,6,16.7,22,30,73.3,19,33,52,22,9,2,14,21,3
SAC,02/04/2001,SAC @ LAL,L,240,94,40,99,40.4,3,15,20,11,15,73.3,15,25,40,17,13,0,10,20,-6
CLE,02/04/2001,CLE @ BOS,L,239,82,32,75,42.7,3,6,50,15,23,65.2,12,35,47,16,12,2,20,15,-21
MIA,02/04/2001,MIA vs. NYK,L,265,100,31,73,42.5,7,25,28,31,37,83.8,8,29,37,15,8,4,16,23,-3
NYK,02/04/2001,NYK @ MIA,W,266,103,35,74,47.3,10,17,58.8,23,26,88.5,8,32,40,20,11,5,17,28,3
LAL,02/04/2001,LAL vs. SAC,W,241,100,36,82,43.9,6,17,35.3,22,24,91.7,15,35,50,22,5,4,19,20,6
BOS,02/04/2001,BOS vs. CLE,W,240,103,39,83,47,13,27,48.1,12,18,66.7,11,30,41,27,13,5,14,20,21
NJN,02/04/2001,NJN vs. PHI,W,240,96,34,83,41,5,15,33.3,23,28,82.1,17,36,53,17,4,10,17,26,7
SAS,02/03/2001,SAS vs. HOU,W,240,90,33,72,45.8,5,11,45.5,19,28,67.9,8,34,42,23,6,13,11,16,2
UTA,02/03/2001,UTA vs. SEA,W,239,111,41,75,54.7,6,10,60,23,30,76.7,14,27,41,34,11,8,14,25,20
CHI,02/03/2001,CHI @ VAN,L,240,84,35,86,40.7,1,19,5.3,13,19,68.4,18,27,45,23,7,3,13,19,-7
LAC,02/03/2001,LAC vs. POR,W,241,90,37,79,46.8,5,14,35.7,11,14,78.6,12,27,39,17,4,6,12,20,1
SEA,02/03/2001,SEA @ UTA,L,241,91,34,67,50.7,4,7,57.1,19,31,61.3,9,24,33,16,7,3,17,23,-20
MIL,02/03/2001,MIL vs. IND,W,240,104,41,91,45.1,5,15,33.3,17,22,77.3,14,27,41,26,6,4,5,21,19
HOU,02/03/2001,HOU @ SAS,L,240,88,35,93,37.6,4,14,28.6,14,15,93.3,20,32,52,17,5,4,11,19,-2
DEN,02/03/2001,DEN @ WAS,W,240,105,39,79,49.4,6,12,50,21,30,70,9,41,50,28,4,7,12,19,5
MIN,02/03/2001,MIN @ TOR,W,239,108,46,85,54.1,2,7,28.6,14,14,100,13,25,38,28,3,6,13,24,3
VAN,02/03/2001,VAN vs. CHI,W,239,91,36,77,46.8,4,9,44.4,15,21,71.4,12,30,42,26,4,3,12,19,7
DET,02/03/2001,DET @ CLE,W,266,88,35,93,37.6,2,10,20,16,21,76.2,18,32,50,22,9,5,14,21,7
IND,02/03/2001,IND @ MIL,L,239,85,30,64,46.9,3,9,33.3,22,28,78.6,5,34,39,21,3,4,19,22,-19
POR,02/03/2001,POR @ LAC,L,239,89,37,76,48.7,3,10,30,12,19,63.2,12,27,39,18,5,1,11,16,-1
CLE,02/03/2001,CLE vs. DET,L,263,81,34,87,39.1,1,3,33.3,12,16,75,17,33,50,19,7,5,22,29,-7
TOR,02/03/2001,TOR vs. MIN,L,240,105,38,81,46.9,6,16,37.5,23,32,71.9,13,23,36,28,4,7,9,16,-3
ATL,02/03/2001,ATL @ ORL,L,242,84,33,84,39.3,2,7,28.6,16,19,84.2,13,35,48,15,8,7,17,28,-12
DAL,02/03/2001,DAL vs. GSW,W,238,101,38,85,44.7,9,18,50,16,20,80,8,32,40,22,9,6,13,24,6
WAS,02/03/2001,WAS vs. DEN,L,240,100,42,102,41.2,8,17,47.1,8,14,57.1,21,31,52,19,6,6,7,25,-5
GSW,02/03/2001,GSW @ DAL,L,240,95,37,82,45.1,7,18,38.9,14,21,66.7,13,34,47,23,4,5,19,19,-6
ORL,02/03/2001,ORL vs. ATL,W,240,96,33,91,36.3,6,20,30,24,34,70.6,21,35,56,18,12,7,13,21,12
NJN,02/02/2001,NJN vs. NYK,L,241,71,25,72,34.7,1,9,11.1,20,28,71.4,10,28,38,16,3,5,9,24,-24
VAN,02/02/2001,VAN @ SAC,L,242,95,35,89,39.3,5,11,45.5,20,24,83.3,15,25,40,26,12,3,15,26,-10
MIA,02/02/2001,MIA @ ATL,W,240,91,29,74,39.2,8,14,57.1,25,31,80.6,14,37,51,18,8,2,14,16,11
DET,02/02/2001,DET vs. BOS,L,240,95,35,85,41.2,8,18,44.4,17,27,63,12,28,40,17,5,2,15,27,-7
NYK,02/02/2001,NYK @ NJN,W,240,95,37,72,51.4,5,17,29.4,16,22,72.7,4,34,38,22,3,6,8,20,24
LAL,02/02/2001,LAL vs. CHH,W,240,93,36,78,46.2,3,12,25,18,20,90,9,34,43,18,4,8,12,18,6
PHI,02/02/2001,PHI vs. ORL,L,289,117,41,89,46.1,4,12,33.3,31,43,72.1,15,34,49,21,8,8,16,26,-6
CHH,02/02/2001,CHH @ LAL,L,240,87,31,90,34.4,6,13,46.2,19,23,82.6,20,26,46,14,3,3,7,20,-6
BOS,02/02/2001,BOS @ DET,W,240,102,39,74,52.7,8,21,38.1,16,21,76.2,8,35,43,26,6,5,19,30,7
ATL,02/02/2001,ATL vs. MIA,L,241,80,35,79,44.3,0,6,0,10,15,66.7,7,31,38,17,8,4,14,23,-11
IND,02/02/2001,IND vs. DEN,W,239,103,40,80,50,6,15,40,17,25,68,10,31,41,25,5,7,9,22,9
SAC,02/02/2001,SAC vs. VAN,W,240,105,37,77,48.1,5,15,33.3,26,31,83.9,13,35,48,25,10,2,20,22,10
ORL,02/02/2001,ORL @ PHI,W,290,123,47,97,48.5,10,25,40,19,26,73.1,15,32,47,27,8,3,13,31,6
DEN,02/02/2001,DEN @ IND,L,240,94,35,80,43.8,4,19,21.1,20,22,90.9,11,26,37,22,3,7,12,24,-9
MIN,02/01/2001,MIN @ CLE,W,239,90,29,72,40.3,3,9,33.3,29,33,87.9,11,32,43,21,10,10,19,26,9
POR,02/01/2001,POR vs. PHX,W,240,100,34,73,46.6,6,8,75,26,31,83.9,13,31,44,21,8,2,17,18,8
CHI,02/01/2001,CHI @ SEA,L,240,91,35,69,50.7,7,12,58.3,14,18,77.8,6,27,33,26,10,7,21,21,-6
HOU,02/01/2001,HOU vs. LAC,L,240,84,32,68,47.1,1,12,8.3,19,28,67.9,8,30,38,13,4,4,11,15,-17
PHX,02/01/2001,PHX @ POR,L,240,92,35,83,42.2,2,10,20,20,24,83.3,13,26,39,20,14,4,11,24,-8
NYK,02/01/2001,NYK vs. PHI,L,240,80,32,77,41.6,4,15,26.7,12,17,70.6,8,27,35,18,10,6,11,16,-7
CLE,02/01/2001,CLE vs. MIN,L,240,81,29,76,38.2,1,5,20,22,28,78.6,12,30,42,12,5,8,17,25,-9
MIA,02/01/2001,MIA @ DAL,L,264,91,33,82,40.2,7,18,38.9,18,23,78.3,10,37,47,21,7,5,11,20,-4
DAL,02/01/2001,DAL vs. MIA,W,265,95,40,91,44,4,12,33.3,11,14,78.6,12,39,51,19,4,9,9,20,4
CHH,02/01/2001,CHH @ UTA,L,240,76,28,70,40,4,12,33.3,16,24,66.7,12,35,47,13,4,9,22,23,-11
SEA,02/01/2001,SEA vs. CHI,W,239,97,36,77,46.8,6,9,66.7,19,25,76,10,22,32,25,12,2,16,19,6
UTA,02/01/2001,UTA vs. CHH,W,241,87,34,83,41,3,10,30,16,19,84.2,10,31,41,28,9,4,11,22,11
PHI,02/01/2001,PHI @ NYK,W,240,87,33,77,42.9,5,10,50,16,17,94.1,12,32,44,20,4,3,15,17,7
LAC,02/01/2001,LAC @ HOU,W,240,101,44,85,51.8,6,11,54.5,7,11,63.6,12,29,41,23,8,5,6,20,17
NJN,01/31/2001,NJN vs. DET,L,239,103,35,84,41.7,4,14,28.6,29,40,72.5,9,23,32,25,13,2,8,30,-9
TOR,01/31/2001,TOR @ ATL,L,240,97,37,89,41.6,7,15,46.7,16,25,64,17,27,44,20,7,4,11,21,-5
IND,01/31/2001,IND vs. BOS,L,264,96,34,88,38.6,4,15,26.7,24,30,80,11,33,44,26,7,4,12,26,-6
PHX,01/31/2001,PHX vs. VAN,W,240,101,42,84,50,1,8,12.5,16,18,88.9,11,29,40,29,10,10,14,20,9
MIL,01/31/2001,MIL vs. DEN,W,240,116,43,86,50,8,20,40,22,25,88,9,24,33,27,11,1,8,22,5
ORL,01/31/2001,ORL @ WAS,W,241,100,35,79,44.3,8,14,57.1,22,27,81.5,13,28,41,24,5,5,9,22,4
SAS,01/31/2001,SAS vs. LAC,W,240,92,37,85,43.5,3,13,23.1,15,22,68.2,15,37,52,17,7,8,8,13,22
DET,01/31/2001,DET @ NJN,W,240,112,39,83,47,7,16,43.8,27,33,81.8,21,37,58,28,4,10,22,26,9
LAL,01/31/2001,LAL @ MIN,L,239,83,30,77,39,5,13,38.5,18,24,75,16,27,43,17,7,6,17,23,-13
DEN,01/31/2001,DEN @ MIL,L,238,111,41,83,49.4,6,21,28.6,23,30,76.7,14,31,45,25,4,2,15,22,-5
LAC,01/31/2001,LAC @ SAS,L,241,70,31,86,36,1,9,11.1,7,11,63.6,13,36,49,18,4,11,13,25,-22
MIN,01/31/2001,MIN vs. LAL,W,240,96,38,85,44.7,2,10,20,18,24,75,18,25,43,27,11,5,12,21,13
WAS,01/31/2001,WAS vs. ORL,L,239,96,35,85,41.2,6,19,31.6,20,25,80,20,28,48,18,7,11,14,24,-4
VAN,01/31/2001,VAN @ PHX,L,240,92,34,80,42.5,5,8,62.5,19,22,86.4,13,27,40,27,6,5,19,20,-9
ATL,01/31/2001,ATL vs. TOR,W,240,102,39,90,43.3,2,6,33.3,22,25,88,21,34,55,14,8,8,11,21,5
BOS,01/31/2001,BOS @ IND,W,265,102,37,87,42.5,4,18,22.2,24,31,77.4,15,38,53,21,7,7,13,28,6
CHI,01/30/2001,CHI @ POR,L,240,81,35,82,42.7,6,10,60,5,6,83.3,13,23,36,26,8,3,16,17,-11
HOU,01/30/2001,HOU vs. MIA,L,242,85,28,83,33.7,3,22,13.6,26,35,74.3,16,32,48,13,4,3,10,15,-18
CLE,01/30/2001,CLE vs. LAL,L,242,96,36,80,45,1,6,16.7,23,32,71.9,18,20,38,16,15,4,14,30,-6
SAC,01/30/2001,SAC vs. GSW,W,240,105,42,94,44.7,5,21,23.8,16,19,84.2,15,41,56,26,11,9,12,19,26
POR,01/30/2001,POR vs. CHI,W,240,92,37,74,50,1,5,20,17,22,77.3,15,29,44,25,11,8,17,14,11
GSW,01/30/2001,GSW @ SAC,L,239,79,32,101,31.7,2,11,18.2,13,24,54.2,27,31,58,22,10,6,14,17,-26
IND,01/30/2001,IND @ ORL,L,240,86,37,87,42.5,0,9,0,12,19,63.2,16,30,46,20,7,8,13,22,-7
PHI,01/30/2001,PHI @ TOR,L,240,89,36,85,42.4,3,11,27.3,14,21,66.7,13,34,47,18,5,8,12,17,-7
ORL,01/30/2001,ORL vs. IND,W,241,93,35,83,42.2,6,16,37.5,17,28,60.7,17,34,51,23,10,8,14,18,7
LAL,01/30/2001,LAL @ CLE,W,241,102,33,75,44,4,10,40,32,38,84.2,20,25,45,17,6,7,19,23,6
MIA,01/30/2001,MIA @ HOU,W,241,103,43,84,51.2,6,12,50,11,18,61.1,8,32,40,25,4,5,8,23,18
TOR,01/30/2001,TOR vs. PHI,W,240,96,38,84,45.2,7,20,35,13,18,72.2,10,33,43,23,5,7,9,19,7
UTA,01/30/2001,UTA @ SEA,W,241,102,38,75,50.7,3,13,23.1,23,26,88.5,8,29,37,26,11,7,16,30,14
SEA,01/30/2001,SEA vs. UTA,L,238,88,29,71,40.8,5,13,38.5,25,31,80.6,12,24,36,20,7,5,19,19,-14
GSW,01/29/2001,GSW vs. CHH,L,241,85,35,93,37.6,4,16,25,11,18,61.1,15,32,47,22,6,6,12,18,-8
DET,01/29/2001,DET @ BOS,L,241,87,36,82,43.9,6,14,42.9,9,16,56.3,10,29,39,19,10,3,23,26,-12
UTA,01/29/2001,UTA @ DEN,W,240,97,36,73,49.3,2,8,25,23,35,65.7,6,30,36,31,11,5,8,22,6
MIN,01/29/2001,MIN vs. MIL,W,239,99,40,83,48.2,5,12,41.7,14,22,63.6,11,35,46,29,4,7,14,25,3
WAS,01/29/2001,WAS vs. CLE,W,239,95,33,72,45.8,3,12,25,26,33,78.8,10,34,44,15,11,10,17,20,6
SAS,01/29/2001,SAS @ LAC,W,239,96,39,75,52,7,12,58.3,11,15,73.3,12,38,50,28,5,7,14,21,29
NJN,01/29/2001,NJN @ VAN,L,240,86,34,79,43,4,15,26.7,14,23,60.9,7,27,34,21,4,5,13,31,-11
ATL,01/29/2001,ATL vs. PHX,L,240,82,32,79,40.5,1,4,25,17,19,89.5,11,37,48,15,8,3,23,21,-13
BOS,01/29/2001,BOS vs. DET,W,240,99,36,76,47.4,9,17,52.9,18,24,75,9,27,36,26,9,6,20,23,12
CHH,01/29/2001,CHH @ GSW,W,240,93,36,84,42.9,3,13,23.1,18,24,75,16,39,55,21,8,8,15,19,8
DEN,01/29/2001,DEN vs. UTA,L,241,91,33,83,39.8,6,29,20.7,19,22,86.4,14,28,42,23,3,8,13,29,-6
PHX,01/29/2001,PHX @ ATL,W,239,95,38,80,47.5,6,14,42.9,13,24,54.2,8,32,40,24,10,7,17,18,13
LAC,01/29/2001,LAC vs. SAS,L,241,67,26,75,34.7,1,12,8.3,14,21,66.7,13,22,35,15,7,6,13,20,-29
MIL,01/29/2001,MIL @ MIN,L,241,96,33,82,40.2,6,18,33.3,24,32,75,11,34,45,17,10,2,11,22,-3
VAN,01/29/2001,VAN vs. NJN,W,241,97,32,67,47.8,4,14,28.6,29,39,74.4,6,35,41,24,9,8,19,22,11
CLE,01/29/2001,CLE @ WAS,L,239,89,37,86,43,2,7,28.6,13,21,61.9,14,25,39,21,10,5,19,25,-6
IND,01/28/2001,IND vs. PHI,L,240,81,34,81,42,6,16,37.5,7,10,70,14,29,43,20,3,10,17,29,-5
LAL,01/28/2001,LAL @ NYK,L,240,81,28,86,32.6,7,21,33.3,18,27,66.7,17,33,50,13,10,5,9,16,-10
NYK,01/28/2001,NYK vs. LAL,W,241,91,34,78,43.6,9,20,45,14,16,87.5,7,40,47,12,5,3,14,21,10
PHI,01/28/2001,PHI @ IND,W,239,86,30,79,38,3,8,37.5,23,31,74.2,16,32,48,17,10,4,17,18,5
CLE,01/27/2001,CLE vs. ATL,L,241,90,35,79,44.3,1,7,14.3,19,27,70.4,18,28,46,17,11,10,19,21,-11
CHI,01/27/2001,CHI vs. TOR,L,241,80,30,67,44.8,3,6,50,17,20,85,6,28,34,26,7,4,16,19,-10
SAS,01/27/2001,SAS @ UTA,W,240,99,33,64,51.6,5,16,31.3,28,46,60.9,11,30,41,17,4,5,7,24,13
ATL,01/27/2001,ATL @ CLE,W,239,101,45,90,50,3,4,75,8,10,80,14,28,42,25,11,9,12,19,11
DEN,01/27/2001,DEN vs. DAL,W,240,102,38,88,43.2,6,15,40,20,24,83.3,16,33,49,27,3,7,11,24,2
MIL,01/27/2001,MIL vs. DET,L,239,103,38,83,45.8,9,20,45,18,29,62.1,16,28,44,31,10,3,19,35,-5
HOU,01/27/2001,HOU @ CHH,W,239,110,43,73,58.9,11,17,64.7,13,16,81.3,5,23,28,28,8,4,13,21,13
CHH,01/27/2001,CHH vs. HOU,L,241,97,35,68,51.5,4,12,33.3,23,27,85.2,8,23,31,27,10,2,15,19,-13
WAS,01/27/2001,WAS vs. PHX,W,240,89,34,72,47.2,3,14,21.4,18,25,72,10,32,42,25,10,5,21,25,7
NJN,01/27/2001,NJN @ SEA,L,241,97,35,86,40.7,7,18,38.9,20,26,76.9,10,28,38,20,11,1,8,27,-9
POR,01/27/2001,POR @ MIN,L,241,80,32,83,38.6,4,11,36.4,12,15,80,13,30,43,18,6,3,11,15,-13
LAC,01/27/2001,LAC vs. SAC,L,239,89,40,87,46,4,12,33.3,5,9,55.6,14,31,45,22,2,5,11,11,-12
UTA,01/27/2001,UTA vs. SAS,L,241,86,31,82,37.8,4,15,26.7,20,27,74.1,17,24,41,19,5,0,9,32,-13
MIA,01/27/2001,MIA @ ORL,W,240,81,28,76,36.8,7,17,41.2,18,25,72,10,42,52,18,10,2,14,19,22
SAC,01/27/2001,SAC @ LAC,W,241,101,41,90,45.6,7,24,29.2,12,16,75,16,28,44,24,10,4,6,13,12
TOR,01/27/2001,TOR @ CHI,W,241,90,36,90,40,2,10,20,16,20,80,20,30,50,22,8,2,10,18,10
ORL,01/27/2001,ORL vs. MIA,L,241,59,23,80,28.8,3,16,18.8,10,18,55.6,15,33,48,11,9,8,17,21,-22
PHX,01/27/2001,PHX @ WAS,L,241,82,30,72,41.7,3,13,23.1,19,24,79.2,6,27,33,18,7,5,17,25,-7
MIN,01/27/2001,MIN vs. POR,W,239,93,41,79,51.9,3,9,33.3,8,12,66.7,3,38,41,27,2,2,10,15,13
SEA,01/27/2001,SEA vs. NJN,W,240,106,36,72,50,7,16,43.8,27,37,73,10,42,52,22,4,5,19,20,9
DAL,01/27/2001,DAL @ DEN,L,240,100,36,82,43.9,7,15,46.7,21,23,91.3,6,26,32,22,7,9,10,21,-2
DET,01/27/2001,DET @ MIL,W,239,108,35,80,43.8,6,15,40,32,43,74.4,16,30,46,19,8,0,13,21,5
VAN,01/26/2001,VAN @ HOU,L,240,89,40,85,47.1,2,11,18.2,7,13,53.8,8,27,35,23,5,2,10,20,-17
BOS,01/26/2001,BOS vs. PHX,W,241,99,33,79,41.8,5,11,45.5,28,32,87.5,11,35,46,17,11,6,15,18,16
GSW,01/26/2001,GSW vs. SEA,L,240,105,44,99,44.4,11,25,44,6,9,66.7,14,30,44,35,13,2,12,20,-2
LAL,01/26/2001,LAL vs. NJN,W,240,113,41,81,50.6,8,20,40,23,29,79.3,13,30,43,28,3,3,13,25,12
PHI,01/26/2001,PHI vs. DET,W,240,105,41,84,48.8,1,5,20,22,29,75.9,18,31,49,21,11,7,11,26,16
PHX,01/26/2001,PHX @ BOS,L,239,83,31,79,39.2,6,21,28.6,15,21,71.4,7,33,40,23,8,5,18,26,-16
SEA,01/26/2001,SEA @ GSW,W,241,107,41,75,54.7,10,19,52.6,15,20,75,6,39,45,23,7,5,23,13,2
ATL,01/26/2001,ATL vs. WAS,L,241,99,41,78,52.6,5,13,38.5,12,16,75,10,23,33,25,8,5,14,21,-7
DET,01/26/2001,DET @ PHI,L,240,89,32,85,37.6,3,10,30,22,30,73.3,17,25,42,24,7,7,12,23,-16
WAS,01/26/2001,WAS @ ATL,W,241,106,41,76,53.9,10,15,66.7,14,16,87.5,11,21,32,23,7,6,14,16,7
NJN,01/26/2001,NJN @ LAL,L,239,101,38,80,47.5,5,18,27.8,20,27,74.1,9,23,32,15,9,2,8,23,-12
HOU,01/26/2001,HOU vs. VAN,W,241,106,42,85,49.4,5,18,27.8,17,24,70.8,18,35,53,28,8,5,13,16,17
SAC,01/25/2001,SAC vs. SAS,L,240,91,33,85,38.8,4,20,20,21,35,60,13,27,40,17,11,3,7,17,-6
IND,01/25/2001,IND vs. POR,L,242,82,31,80,38.8,4,14,28.6,16,23,69.6,18,29,47,14,4,5,16,23,-10
POR,01/25/2001,POR @ IND,W,242,92,37,78,47.4,1,11,9.1,17,24,70.8,10,28,38,25,7,7,11,22,10
ORL,01/25/2001,ORL @ MIN,L,241,100,37,92,40.2,7,17,41.2,19,30,63.3,16,29,45,12,7,3,9,25,-9
UTA,01/25/2001,UTA vs. DEN,W,239,98,37,83,44.6,7,16,43.8,17,22,77.3,13,28,41,28,8,7,13,20,2
VAN,01/25/2001,VAN @ DAL,L,240,83,28,74,37.8,2,13,15.4,25,29,86.2,15,26,41,20,3,4,16,21,-37
DAL,01/25/2001,DAL vs. VAN,W,240,120,46,88,52.3,5,12,41.7,23,25,92,14,30,44,24,9,5,7,24,37
SAS,01/25/2001,SAS @ SAC,W,240,97,42,82,51.2,3,7,42.9,10,18,55.6,15,42,57,21,2,7,17,23,6
DEN,01/25/2001,DEN @ UTA,L,240,96,35,77,45.5,9,22,40.9,17,23,73.9,14,30,44,18,6,3,14,16,-2
MIN,01/25/2001,MIN vs. ORL,W,239,109,41,75,54.7,3,8,37.5,24,33,72.7,8,40,48,33,7,2,15,24,9
PHX,01/24/2001,PHX @ DET,W,240,106,41,76,53.9,7,12,58.3,17,26,65.4,11,48,59,27,4,9,16,25,33
DET,01/24/2001,DET vs. PHX,L,240,73,28,94,29.8,2,9,22.2,15,32,46.9,20,21,41,13,10,5,6,20,-33
HOU,01/24/2001,HOU vs. PHI,L,264,84,34,100,34,6,24,25,10,14,71.4,13,41,54,15,11,10,16,24,-1
SEA,01/24/2001,SEA @ LAC,W,263,114,46,95,48.4,7,19,36.8,15,21,71.4,17,33,50,30,9,6,14,23,4
NYK,01/24/2001,NYK @ CHH,L,241,67,24,72,33.3,3,17,17.6,16,21,76.2,11,29,40,14,10,2,16,23,-14
TOR,01/24/2001,TOR @ MIA,L,240,83,31,76,40.8,4,15,26.7,17,30,56.7,13,29,42,11,6,2,18,21,-20
GSW,01/24/2001,GSW vs. NJN,W,240,109,39,85,45.9,5,17,29.4,26,33,78.8,14,36,50,17,17,4,18,21,22
PHI,01/24/2001,PHI @ HOU,W,265,85,31,85,36.5,2,16,12.5,21,31,67.7,11,46,57,11,8,9,17,20,1
CHI,01/24/2001,CHI @ CLE,L,241,86,33,90,36.7,4,15,26.7,16,24,66.7,15,27,42,15,13,6,14,26,-8
MIA,01/24/2001,MIA vs. TOR,W,240,103,40,78,51.3,4,13,30.8,19,26,73.1,8,33,41,19,12,4,13,22,20
LAC,01/24/2001,LAC vs. SEA,L,267,110,42,92,45.7,8,19,42.1,18,25,72,11,30,41,22,7,12,11,21,-4
NJN,01/24/2001,NJN @ GSW,L,238,87,31,80,38.8,6,14,42.9,19,25,76,10,30,40,14,11,2,22,28,-22
CLE,01/24/2001,CLE vs. CHI,W,240,94,33,64,51.6,3,9,33.3,25,31,80.6,5,36,41,18,5,9,21,25,8
CHH,01/24/2001,CHH vs. NYK,W,241,81,29,71,40.8,3,9,33.3,20,23,87,11,34,45,22,8,4,17,19,14
DAL,01/23/2001,DAL vs. PHI,L,240,98,39,85,45.9,8,24,33.3,12,18,66.7,10,31,41,20,12,8,19,23,-16
DEN,01/23/2001,DEN vs. HOU,W,240,105,35,79,44.3,11,19,57.9,24,32,75,12,34,46,30,6,9,11,14,5
NJN,01/23/2001,NJN @ SAC,L,240,104,45,94,47.9,1,9,11.1,13,21,61.9,15,23,38,25,8,4,8,22,-26
VAN,01/23/2001,VAN @ SAS,L,241,77,30,78,38.5,2,9,22.2,15,19,78.9,9,22,31,16,7,4,20,22,-33
ATL,01/23/2001,ATL @ BOS,L,239,82,31,69,44.9,1,6,16.7,19,25,76,12,36,48,14,13,5,23,19,-1
